AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified
372630	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372630	Phycodrys setchellii	Skottsberg, 1922	accepted	NA	220	Species	372630	Phycodrys setchellii	Skottsberg, 1922	143895	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Phycodrys	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phycodrys setchellii Skottsberg, 1922. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372630 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372630	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
374707	https://www.marinespecies.org/aphia.php?p=taxdetails&id=374707	Phyllospadix scouleri	W.J.Hooker, 1838	accepted	NA	220	Species	374707	Phyllospadix scouleri	W.J.Hooker, 1838	370041	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Zosteraceae	Phyllospadix	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phyllospadix scouleri W.J.Hooker, 1838. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=374707 on 2024-11-05	urn:lsid:marinespecies.org:taxname:374707	1	NA	0	0	NA	exact	2024-02-22T10:03:43.337Z
374708	https://www.marinespecies.org/aphia.php?p=taxdetails&id=374708	Phyllospadix serrulatus	Ruprecht ex Ascherson, 1868	accepted	NA	220	Species	374708	Phyllospadix serrulatus	Ruprecht ex Ascherson, 1868	370041	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Zosteraceae	Phyllospadix	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phyllospadix serrulatus Ruprecht ex Ascherson, 1868. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=374708 on 2024-11-05	urn:lsid:marinespecies.org:taxname:374708	1	NA	NA	NA	NA	exact	2024-02-22T10:03:43.337Z
374709	https://www.marinespecies.org/aphia.php?p=taxdetails&id=374709	Phyllospadix torreyi	S.Watson, 1879	accepted	NA	220	Species	374709	Phyllospadix torreyi	S.Watson, 1879	370041	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Zosteraceae	Phyllospadix	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phyllospadix torreyi S.Watson, 1879. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=374709 on 2024-11-05	urn:lsid:marinespecies.org:taxname:374709	1	NA	NA	NA	NA	exact	2024-02-22T10:03:43.337Z
145482	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145482	Pilayella littoralis	(Linnaeus) Kjellman, 1872	unaccepted	NA	220	Species	157188	Pylaiella littoralis	(Linnaeus) Kjellman, 1872	144118	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Pilayellaceae	Pilayella	WoRMS (2024). Pilayella littoralis (Linnaeus) Kjellman, 1872. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145482 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145482	1	NA	NA	NA	NA	exact	2013-06-13T09:54:56.913Z
181554	https://www.marinespecies.org/aphia.php?p=taxdetails&id=181554	Pisidium	C. Pfeiffer, 1821	accepted	NA	180	Genus	181554	Pisidium	C. Pfeiffer, 1821	857025	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	MolluscaBase eds. (2024). MolluscaBase. Pisidium C. Pfeiffer, 1821. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=181554 on 2024-11-05	urn:lsid:marinespecies.org:taxname:181554	0	NA	1	NA	0	exact	2020-05-05T09:08:17.827Z
594808	https://www.marinespecies.org/aphia.php?p=taxdetails&id=594808	Pisidium amnicum	(O. F. Müller, 1774)	accepted	NA	220	Species	594808	Pisidium amnicum	(O. F. Müller, 1774)	181554	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	MolluscaBase eds. (2024). MolluscaBase. Pisidium amnicum (O. F. Müller, 1774). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=594808 on 2024-11-05	urn:lsid:marinespecies.org:taxname:594808	0	0	1	0	NA	exact	2015-09-22T03:38:33.983Z
857189	https://www.marinespecies.org/aphia.php?p=taxdetails&id=857189	Pisidium compressum	Prime, 1852	superseded combination	NA	220	Species	1299015	Euglesa compressa	(Prime, 1852)	181554	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	MolluscaBase eds. (2024). MolluscaBase. Pisidium compressum Prime, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=857189 on 2024-11-05	urn:lsid:marinespecies.org:taxname:857189	0	0	1	0	NA	exact	2024-02-27T02:03:46Z
181556	https://www.marinespecies.org/aphia.php?p=taxdetails&id=181556	Pisidium henslowanum	(Sheppard, 1825)	superseded combination	NA	220	Species	1471479	Euglesa henslowana	(Sheppard, 1825)	181554	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	MolluscaBase eds. (2024). MolluscaBase. Pisidium henslowanum (Sheppard, 1825). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=181556 on 2024-11-05	urn:lsid:marinespecies.org:taxname:181556	0	0	1	0	0	exact	2023-09-05T20:51:10.723Z
248249	https://www.marinespecies.org/aphia.php?p=taxdetails&id=248249	Pisidium nitidum	Jenyns, 1832	superseded combination	NA	220	Species	1547677	Euglesa nitida	(Jenyns, 1832)	181554	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	MolluscaBase eds. (2024). MolluscaBase. Pisidium nitidum Jenyns, 1832. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=248249 on 2024-11-05	urn:lsid:marinespecies.org:taxname:248249	0	0	1	0	0	exact	2022-11-20T00:46:10.257Z
181558	https://www.marinespecies.org/aphia.php?p=taxdetails&id=181558	Pisidium subtruncatum	Malm, 1855	unaccepted	original combination	220	Species	1340286	Euglesa subtruncata	(Malm, 1855)	181554	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	MolluscaBase eds. (2024). MolluscaBase. Pisidium subtruncatum Malm, 1855. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=181558 on 2024-11-05	urn:lsid:marinespecies.org:taxname:181558	0	0	1	0	NA	exact	2019-04-17T13:23:32.133Z
181559	https://www.marinespecies.org/aphia.php?p=taxdetails&id=181559	Pisidium supinum	A. Schmidt, 1851	unaccepted	NA	220	Species	1547681	Euglesa supina	(A. Schmidt, 1851)	181554	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	MolluscaBase eds. (2024). MolluscaBase. Pisidium supinum A. Schmidt, 1851. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=181559 on 2024-11-05	urn:lsid:marinespecies.org:taxname:181559	0	0	1	0	0	exact	2021-11-01T07:36:16.320Z
137740	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137740	Plagiocardium	Cossmann, 1886	accepted	NA	180	Genus	137740	Plagiocardium	Cossmann, 1886	466574	Animalia	Mollusca	Bivalvia	Cardiida	Cardiidae	Plagiocardium	MolluscaBase eds. (2024). MolluscaBase. Plagiocardium Cossmann, 1886&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137740 on 2024-11-05	urn:lsid:marinespecies.org:taxname:137740	1	NA	0	0	1	exact	2020-01-09T08:10:12.543Z
485365	https://www.marinespecies.org/aphia.php?p=taxdetails&id=485365	Plagiostomum hymani	Karling, 1962	unaccepted	NA	220	Species	484731	Plagiostomum girardi hymani	(Karling, 1962)	142260	Animalia	Platyhelminthes	NA	Prolecithophora	Plagiostomidae	Plagiostomum	Tyler, S., Artois, T.; Schilling, S.; Hooge, M.; Bush, L.F. (eds) (2006-2024). World List of turbellarian worms: Acoelomorpha, Catenulida, Rhabditophora. Plagiostomum hymani Karling, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=485365 on 2024-11-05	urn:lsid:marinespecies.org:taxname:485365	NA	NA	NA	NA	NA	exact	2010-06-25T07:25:58.203Z
374013	https://www.marinespecies.org/aphia.php?p=taxdetails&id=374013	Pleonosporium pedicellatum	S.C.Lindstrom, M.J.Wynne & N.I.Calvin, 1983	accepted	NA	220	Species	374013	Pleonosporium pedicellatum	S.C.Lindstrom, M.J.Wynne & N.I.Calvin, 1983	143851	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Pleonosporium	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pleonosporium pedicellatum S.C.Lindstrom, M.J.Wynne & N.I.Calvin, 1983. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=374013 on 2024-11-05	urn:lsid:marinespecies.org:taxname:374013	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372794	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372794	Pleonosporium vancouverianum	(J.Agardh) Setchell & N.L.Gardner, 1903	accepted	NA	220	Species	372794	Pleonosporium vancouverianum	(J.Agardh) Setchell & N.L.Gardner, 1903	143851	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Pleonosporium	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pleonosporium vancouverianum (J.Agardh) Setchell & N.L.Gardner, 1903. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372794 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372794	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372517	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372517	Pleurophycus gardneri	Setchell & Saunders ex Tilden, 1900	accepted	NA	220	Species	372517	Pleurophycus gardneri	Setchell & Saunders ex Tilden, 1900	370064	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Alariaceae	Pleurophycus	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Pleurophycus gardneri Setchell & Saunders ex Tilden, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372517 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372517	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
372632	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372632	Plocamium oregonum	Doty, 1947	accepted	NA	220	Species	372632	Plocamium oregonum	Doty, 1947	144223	Plantae	Rhodophyta	Florideophyceae	Plocamiales	Plocamiaceae	Plocamium	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Plocamium oregonum Doty, 1947. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372632 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372632	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
498042	https://www.marinespecies.org/aphia.php?p=taxdetails&id=498042	Plocamium pacificum	Kylin, 1925	accepted	NA	220	Species	498042	Plocamium pacificum	Kylin, 1925	144223	Plantae	Rhodophyta	Florideophyceae	Plocamiales	Plocamiaceae	Plocamium	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Plocamium pacificum Kylin, 1925. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=498042 on 2024-11-05	urn:lsid:marinespecies.org:taxname:498042	1	NA	NA	NA	NA	exact	2019-08-30T07:09:22.003Z
372633	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372633	Plocamium violaceum	Farlow, 1877	accepted	NA	220	Species	372633	Plocamium violaceum	Farlow, 1877	144223	Plantae	Rhodophyta	Florideophyceae	Plocamiales	Plocamiaceae	Plocamium	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Plocamium violaceum Farlow, 1877. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372633 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372633	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
1303119	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1303119	Podon leuckarti	(G.O. Sars, 1862)	unaccepted	wrong spelling	220	Species	106277	Podon leuckartii	(G.O. Sars, 1862)	106269	Animalia	Arthropoda	Branchiopoda	Onychopoda	Podonidae	Podon	WoRMS (2024). Podon leuckarti (G.O. Sars, 1862). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1303119 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1303119	0	0	1	0	NA	exact	2018-11-17T09:22:48.600Z
372634	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372634	Polyneura latissima	(Harvey) Kylin, 1924	accepted	NA	220	Species	372634	Polyneura latissima	(Harvey) Kylin, 1924	143897	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Polyneura	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Polyneura latissima (Harvey) Kylin, 1924. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372634 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372634	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
150883	https://www.marinespecies.org/aphia.php?p=taxdetails&id=150883	Polypedilum	Kieffer, 1912	accepted	NA	180	Genus	150883	Polypedilum	Kieffer, 1912	150882	Animalia	Arthropoda	Hexapoda	Diptera	Chironomidae	Polypedilum	WoRMS (2024). Polypedilum Kieffer, 1912. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150883 on 2024-11-05	urn:lsid:marinespecies.org:taxname:150883	NA	NA	NA	NA	NA	exact	2005-04-05T07:38:13.373Z
550842	https://www.marinespecies.org/aphia.php?p=taxdetails&id=550842	Polysiphonia hendryi var. luxurians	(Hollenberg) Hollenberg	accepted	NA	240	Variety	550842	Polysiphonia hendryi var. luxurians	(Hollenberg) Hollenberg	372637	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Polysiphonia hendryi var. luxurians (Hollenberg) Hollenberg. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=550842 on 2024-11-05	urn:lsid:marinespecies.org:taxname:550842	1	NA	NA	NA	NA	exact	2015-06-26T12:14:04.327Z
372636	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372636	Polysiphonia pacifica	Hollenberg, 1942	accepted	NA	220	Species	372636	Polysiphonia pacifica	Hollenberg, 1942	143853	Plantae	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Polysiphonia pacifica Hollenberg, 1942. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372636 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372636	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
262272	https://www.marinespecies.org/aphia.php?p=taxdetails&id=262272	Porcellio dilatatus	Brandt <i>in</i> Brandt & Ratzeburg, 1831	alternative representation	NA	220	Species	264596	Porcellio dilatatus dilatatus	Brandt <i>in</i> Brandt & Ratzeburg, 1831	249205	Animalia	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellio	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Porcellio dilatatus Brandt in Brandt & Ratzeburg, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=262272 on 2024-11-05	urn:lsid:marinespecies.org:taxname:262272	0	0	0	1	0	exact	2023-07-22T00:23:05.817Z
262343	https://www.marinespecies.org/aphia.php?p=taxdetails&id=262343	Porcellio laevis	Latreille, 1804	accepted	NA	220	Species	262343	Porcellio laevis	Latreille, 1804	249205	Animalia	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellio	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Porcellio laevis Latreille, 1804. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=262343 on 2024-11-05	urn:lsid:marinespecies.org:taxname:262343	0	0	0	1	0	exact	2016-09-19T20:18:12.103Z
262440	https://www.marinespecies.org/aphia.php?p=taxdetails&id=262440	Porcellio scaber	Latreille, 1804	alternative representation	NA	220	Species	264644	Porcellio scaber scaber	Latreille, 1804	249205	Animalia	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellio	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Porcellio scaber Latreille, 1804. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=262440 on 2024-11-05	urn:lsid:marinespecies.org:taxname:262440	0	0	0	1	0	exact	2023-07-22T00:23:05.817Z
262513	https://www.marinespecies.org/aphia.php?p=taxdetails&id=262513	Porcellionides floria	Garthwaite & Sassaman, 1985	accepted	NA	220	Species	262513	Porcellionides floria	Garthwaite & Sassaman, 1985	249206	Animalia	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellionides	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Porcellionides floria Garthwaite & Sassaman, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=262513 on 2024-11-05	urn:lsid:marinespecies.org:taxname:262513	0	0	0	1	0	exact	2016-09-22T18:59:24.900Z
262544	https://www.marinespecies.org/aphia.php?p=taxdetails&id=262544	Porcellionides pruinosus	(Brandt, 1833)	accepted	NA	220	Species	262544	Porcellionides pruinosus	(Brandt, 1833)	249206	Animalia	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellionides	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Porcellionides pruinosus (Brandt, 1833). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=262544 on 2024-11-05	urn:lsid:marinespecies.org:taxname:262544	0	0	0	1	0	exact	2024-10-15T20:45:22.370Z
372518	https://www.marinespecies.org/aphia.php?p=taxdetails&id=372518	Postelsia palmaeformis	Ruprecht, 1852	accepted	NA	220	Species	372518	Postelsia palmaeformis	Ruprecht, 1852	370093	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Postelsia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Postelsia palmaeformis Ruprecht, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=372518 on 2024-11-05	urn:lsid:marinespecies.org:taxname:372518	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
137561	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137561	Potamothrix hammoniensis	(Michaelsen, 1901)	accepted	NA	220	Species	137561	Potamothrix hammoniensis	(Michaelsen, 1901)	137390	Animalia	Annelida	Clitellata	Tubificida	Naididae	Potamothrix	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Potamothrix hammoniensis (Michaelsen, 1901). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137561 on 2024-11-05	urn:lsid:marinespecies.org:taxname:137561	0	0	1	0	0	exact	2022-01-08T15:10:09.687Z
137563	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137563	Potamothrix moldaviensis	Vejdovský & Mrázek, 1903	accepted	NA	220	Species	137563	Potamothrix moldaviensis	Vejdovský & Mrázek, 1903	137390	Animalia	Annelida	Clitellata	Tubificida	Naididae	Potamothrix	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Potamothrix moldaviensis Vejdovský & Mrázek, 1903. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137563 on 2024-11-05	urn:lsid:marinespecies.org:taxname:137563	0	0	1	0	0	exact	2019-04-28T09:09:38.260Z
137565	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137565	Potamothrix vejdovskyi	(Hrabĕ, 1941)	accepted	NA	220	Species	137565	Potamothrix vejdovskyi	(Hrabĕ, 1941)	137390	Animalia	Annelida	Clitellata	Tubificida	Naididae	Potamothrix	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Potamothrix vejdovskyi (Hrabĕ, 1941). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137565 on 2024-11-05	urn:lsid:marinespecies.org:taxname:137565	0	0	1	0	0	exact	2017-05-25T18:18:28.473Z
608206	https://www.marinespecies.org/aphia.php?p=taxdetails&id=608206	Prasiola meridionalis	Setchell & N.L.Gardner, 1920	accepted	NA	220	Species	608206	Prasiola meridionalis	Setchell & N.L.Gardner, 1920	144234	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Prasiola	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prasiola meridionalis Setchell & N.L.Gardner, 1920. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=608206 on 2024-11-05	urn:lsid:marinespecies.org:taxname:608206	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
371244	https://www.marinespecies.org/aphia.php?p=taxdetails&id=371244	Prionitis australis	(J.Agardh) J.Agardh, 1851	accepted	NA	220	Species	371244	Prionitis australis	(J.Agardh) J.Agardh, 1851	205954	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Prionitis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prionitis australis (J.Agardh) J.Agardh, 1851. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=371244 on 2024-11-05	urn:lsid:marinespecies.org:taxname:371244	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
213824	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213824	Prionitis filiformis	Kylin, 1941	accepted	NA	220	Species	213824	Prionitis filiformis	Kylin, 1941	205954	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Prionitis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prionitis filiformis Kylin, 1941. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=213824 on 2024-11-05	urn:lsid:marinespecies.org:taxname:213824	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
496247	https://www.marinespecies.org/aphia.php?p=taxdetails&id=496247	Prionitis lanceolata	(Harvey) Harvey, 1853	accepted	NA	220	Species	496247	Prionitis lanceolata	(Harvey) Harvey, 1853	205954	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Prionitis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prionitis lanceolata (Harvey) Harvey, 1853. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=496247 on 2024-11-05	urn:lsid:marinespecies.org:taxname:496247	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
213821	https://www.marinespecies.org/aphia.php?p=taxdetails&id=213821	Prionitis linearis	Kylin, 1941	accepted	NA	220	Species	213821	Prionitis linearis	Kylin, 1941	205954	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Prionitis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prionitis linearis Kylin, 1941. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=213821 on 2024-11-05	urn:lsid:marinespecies.org:taxname:213821	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
375614	https://www.marinespecies.org/aphia.php?p=taxdetails&id=375614	Prionitis sternbergii	(C.Agardh) J.Agardh, 1851	accepted	NA	220	Species	375614	Prionitis sternbergii	(C.Agardh) J.Agardh, 1851	205954	Plantae	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Prionitis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Prionitis sternbergii (C.Agardh) J.Agardh, 1851. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=375614 on 2024-11-05	urn:lsid:marinespecies.org:taxname:375614	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
