"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_1",848117893,"KR180329.1",0,2170,2187,"9733",2,"reverse_row_1",0,2402,2385,2,232,9733,"Orcinus orca",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Delphinidae",NA,"Orcinus","Cetacea",NA,"Laurasiatheria",NA,NA,NA,NA,NA,"Odontoceti",NA
"forward_row_1",955665750,"KR911794.1",0,2168,2185,"226567",2,"reverse_row_1",0,2405,2388,2,237,226567,"Prosciurillus murinus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Prosciurillus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",968197430,"KT985981.1",0,2139,2156,"9796",2,"reverse_row_1",0,2377,2360,2,238,9796,"Equus caballus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678330,"KU605062.1",0,2147,2164,"9838",2,"reverse_row_1",0,2379,2362,2,232,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678345,"KU605063.1",0,2147,2164,"9838",2,"reverse_row_1",0,2379,2362,2,232,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1033205362,"KX027543.1",0,2136,2153,"1027716",2,"reverse_row_1",0,2371,2354,2,235,1027716,"Mammuthus columbi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammuthus",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1033205516,"KX027554.1",0,1950,1967,"1851651",2,"reverse_row_1",0,2185,2168,2,235,1851651,"Mammuthus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammuthus",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1098386252,"KX176766.1",0,2138,2155,"37349",2,"reverse_row_1",0,2373,2356,2,235,37349,"Mammuthus primigenius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammuthus",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1098386308,"KX176770.1",0,2140,2157,"37349",2,"reverse_row_1",0,2375,2358,2,235,37349,"Mammuthus primigenius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammuthus",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1098386462,"KX176781.1",0,2105,2122,"37349",2,"reverse_row_1",0,2340,2323,2,235,37349,"Mammuthus primigenius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammuthus",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1098386491,"KX176783.1",0,2140,2157,"37349",2,"reverse_row_1",0,2375,2358,2,235,37349,"Mammuthus primigenius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Proboscidea","Elephantidae",NA,"Mammuthus",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1177820561,"KX267575.1",0,13144,13128,"2691560",2,"reverse_row_1",1,12943,12958,2,201,2691560,"Junonia zonalis",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Lepidoptera","Nymphalidae","Nymphalinae","Junonia","Neolepidoptera",NA,"Amphiesmenoptera","Papilionoidea","Junoniini",NA,NA,NA,"Heteroneura",NA
"forward_row_1",1059447601,"KX592178.1",0,2501,2518,"9902",2,"reverse_row_1",0,2734,2717,2,233,9902,"Bison bonasus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Bovinae","Bison","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1053099227,"KX641289.1",0,2606,2621,"39097",2,"reverse_row_1",0,2843,2826,2,237,39097,"Ursus spelaeus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1053099461,"KX641306.1",0,2615,2632,"39097",2,"reverse_row_1",0,2852,2835,2,237,39097,"Ursus spelaeus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1192790073,"KX932102.1",0,2145,2162,"122219",2,"reverse_row_1",0,2387,2370,2,242,122219,"Hapalemur griseus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Lemuridae",NA,"Hapalemur","Lemuriformes",NA,"Euarchontoglires",NA,NA,"Hapalemur griseus griseus",NA,NA,NA,NA
"forward_row_1",1566349918,"KY410852.1",0,2155,2172,"64664",2,"reverse_row_1",0,2389,2372,2,234,64664,"Callosciurus caniceps",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1566349932,"KY410853.1",0,2154,2171,"64664",2,"reverse_row_1",0,2388,2371,2,234,64664,"Callosciurus caniceps",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1566349959,"KY410855.1",0,2156,2173,"64664",2,"reverse_row_1",0,2392,2375,2,236,64664,"Callosciurus caniceps",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1566349973,"KY410856.1",0,2157,2174,"64664",2,"reverse_row_1",0,2393,2376,2,236,64664,"Callosciurus caniceps",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1566349987,"KY410857.1",0,2155,2172,"64664",2,"reverse_row_1",0,2391,2374,2,236,64664,"Callosciurus caniceps",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1566350001,"KY410858.1",0,2155,2172,"64664",2,"reverse_row_1",0,2391,2374,2,236,64664,"Callosciurus caniceps",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952475,"KY410897.1",0,2186,2203,"64677",2,"reverse_row_1",0,2426,2409,2,240,64677,"Callosciurus erythraeus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952489,"KY410898.1",0,2160,2177,"127500",2,"reverse_row_1",0,2398,2381,2,238,127500,"Callosciurus finlaysonii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952517,"KY410900.1",0,2159,2176,"64678",2,"reverse_row_1",0,2395,2378,2,236,64678,"Callosciurus notatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952531,"KY410901.1",0,2159,2176,"64678",2,"reverse_row_1",0,2391,2374,2,232,64678,"Callosciurus notatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952559,"KY410903.1",0,2159,2176,"64678",2,"reverse_row_1",0,2395,2378,2,236,64678,"Callosciurus notatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952614,"KY410907.1",0,2181,2198,"2505933",2,"reverse_row_1",0,2421,2404,2,240,2505933,"Callosciurus melanogaster",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952670,"KY410911.1",0,2159,2176,"2505934",2,"reverse_row_1",0,2391,2374,2,232,2505934,"Callosciurus pygerythrus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_2",1559952685,"KY410912.1",0,2154,2171,"2505934",2,"reverse_row_1",0,2389,2372,2,235,2505934,"Callosciurus pygerythrus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_2",1559952713,"KY410914.1",0,2157,2174,"644236",2,"reverse_row_1",0,2392,2375,2,235,644236,"Callosciurus inornatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_2",1559952727,"KY410915.1",0,2156,2173,"644236",2,"reverse_row_1",0,2391,2374,2,235,644236,"Callosciurus inornatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952982,"KY410933.1",0,2170,2187,"1002722",2,"reverse_row_1",0,2406,2389,2,236,1002722,"Sundasciurus lowii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Sundasciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559952996,"KY410934.1",0,2170,2187,"1002722",2,"reverse_row_1",0,2406,2389,2,236,1002722,"Sundasciurus lowii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Sundasciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953324,"KY410957.1",0,2172,2189,"1706218",2,"reverse_row_1",0,2408,2391,2,236,1706218,"Sundasciurus tahan",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Sundasciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953381,"KY410961.1",0,2169,2186,"226575",2,"reverse_row_1",0,2405,2388,2,236,226575,"Sundasciurus brookei",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Sundasciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_2",1559953662,"KY410981.1",0,2189,2206,"461710",2,"reverse_row_1",0,2429,2412,2,240,461710,"Tamiops mcclellandii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Tamiops",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953703,"KY410984.1",0,2195,2212,"1684337",2,"reverse_row_1",1,2434,2417,2,239,1684337,"Lariscus obscurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953731,"KY410986.1",0,2196,2213,"1684337",2,"reverse_row_1",1,2434,2418,2,238,1684337,"Lariscus obscurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953759,"KY410988.1",0,2196,2213,"1684337",2,"reverse_row_1",1,2435,2419,2,239,1684337,"Lariscus obscurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953773,"KY410989.1",0,2185,2202,"226563",2,"reverse_row_1",0,2423,2407,2,238,226563,"Nannosciurus melanotis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Nannosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953801,"KY410991.1",0,2150,2167,"226571",2,"reverse_row_1",0,2383,2366,2,233,226571,"Rhinosciurus laticaudatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Rhinosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953814,"KY410992.1",0,2147,2164,"226571",2,"reverse_row_1",0,2378,2361,2,231,226571,"Rhinosciurus laticaudatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Rhinosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953827,"KY410993.1",0,2181,2198,"226558",2,"reverse_row_1",1,2423,2406,2,242,226558,"Lariscus insignis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Lariscus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1244551816,"KY678348.1",0,2139,2153,"9275",2,"reverse_row_1",1,2373,2356,2,234,9275,"Thylacinus cynocephalus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Dasyuromorphia","Thylacinidae",NA,"Thylacinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1198272687,"KY814715.1",0,2094,2111,"34854",2,"reverse_row_1",0,2327,2310,2,233,34854,"Rattus exulans",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Murinae","Rattus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1227110593,"KY980789.1",0,900,915,"274618",2,"reverse_row_1",1,1099,1084,2,199,274618,"Schistocerca literosa",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Orthoptera","Acrididae","Cyrtacanthacridinae","Schistocerca","Acrididea",NA,NA,"Acridoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1227110596,"KY980792.1",0,422,437,"99009",2,"reverse_row_1",1,621,606,2,199,99009,"Schistocerca obscura",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Orthoptera","Acrididae","Cyrtacanthacridinae","Schistocerca","Acrididea",NA,NA,"Acridoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1795718830,"LR742769.1",0,2104,2121,"9615",2,"reverse_row_1",0,2344,2327,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795718839,"LR742778.1",0,2102,2119,"9615",2,"reverse_row_1",0,2342,2325,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795718844,"LR742783.1",0,2124,2141,"9615",2,"reverse_row_1",0,2364,2347,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795718845,"LR742784.1",2,2043,2060,"9615",2,"reverse_row_1",0,2283,2268,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795735156,"LR742858.1",0,2142,2159,"9615",2,"reverse_row_1",0,2382,2365,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715360,"LR745068.1",0,2142,2159,"9615",2,"reverse_row_1",0,2382,2365,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715372,"LR745080.1",2,2142,2159,"9615",2,"reverse_row_1",0,2382,2367,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715374,"LR745082.1",0,2142,2159,"9615",2,"reverse_row_1",0,2382,2365,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715376,"LR745084.1",0,2142,2159,"9615",2,"reverse_row_1",0,2382,2365,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715401,"LR745109.1",0,2142,2159,"9615",2,"reverse_row_1",0,2382,2365,2,240,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",2031777355,"LR884207.1",0,2148,2165,"9925",2,"reverse_row_1",0,2382,2365,2,234,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_2",1987733234,"LR968549.1",0,2120,2137,"1873747",2,"reverse_row_1",0,2363,2346,2,243,1873747,"Chelonoidis alburyorum",NA,"Metazoa","Chordata","Craniata","Sarcopterygii",NA,"Testudinata","Testudines","Testudinidae",NA,"Chelonoidis",NA,NA,NA,"Testudinoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1468550250,"LS992578.1",0,2148,2165,"9925",2,"reverse_row_1",0,2382,2365,2,234,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550303,"LS992620.1",0,2148,2165,"9925",2,"reverse_row_1",0,2382,2365,2,234,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550311,"LS992628.1",0,2148,2165,"9925",2,"reverse_row_1",0,2382,2365,2,234,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550318,"LS992635.1",0,2148,2165,"9925",2,"reverse_row_1",0,2382,2365,2,234,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550324,"LS992641.1",0,2148,2165,"9925",2,"reverse_row_1",0,2382,2365,2,234,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550343,"LS992660.1",0,2148,2165,"9925",2,"reverse_row_1",0,2382,2365,2,234,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1800684081,"LS997684.1",0,2718,2732,"9606",2,"reverse_row_1",0,2949,2932,2,231,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1800684111,"LS997724.1",0,2715,2732,"9606",2,"reverse_row_1",0,2949,2933,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1800684260,"LS997908.1",0,2715,2732,"9606",2,"reverse_row_1",0,2949,2932,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1228317753,"MF056650.1",0,2299,2316,"9606",2,"reverse_row_1",2,2533,2516,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1280120411,"MF134663.1",0,2165,2181,"1983743",2,"reverse_row_1",0,2404,2387,2,239,1983743,"Haringtonhippus francisci",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Haringtonhippus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1253212675,"MF588795.1",0,2693,2710,"9606",2,"reverse_row_1",0,2927,2910,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1253213123,"MF588827.1",0,2688,2705,"9606",2,"reverse_row_1",0,2922,2905,2,234,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1273270387,"MF593978.1",0,2995,3012,"9644",2,"reverse_row_1",0,3232,3215,2,237,9644,"Ursus arctos",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_2",1735593318,"MF776870.1",0,2147,2164,"94623",2,"reverse_row_1",0,2390,2374,2,243,94623,"Pinguinus impennis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Charadriiformes","Laridae",NA,"Pinguinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_2",1382859269,"MG912799.1",0,13977,13960,"1137937",2,"reverse_row_1",0,13738,13752,2,239,1137937,"Chelonoidis duncanensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii",NA,"Testudinata","Testudines","Testudinidae",NA,"Chelonoidis",NA,NA,NA,"Testudinoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1540587024,"MH056213.1",0,2104,2121,"320637",2,"reverse_row_1",0,2335,2318,2,231,320637,"Rhynchocyon petersi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Macroscelidea","Macroscelididae",NA,"Rhynchocyon",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1616238734,"MK059642.1",0,2709,2724,"9606",2,"reverse_row_1",0,2941,2924,2,232,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
